date,ic_mom63,ic_score
2019-11-15 00:00:00,-0.258242,-0.274725
2019-11-18 00:00:00,0.076923,0.021978
2019-11-19 00:00:00,-0.835165,-0.664835
2019-11-20 00:00:00,0.576923,0.390110
2019-11-21 00:00:00,0.401099,0.379121
2019-11-22 00:00:00,0.500000,0.516484
2019-11-25 00:00:00,-0.615385,-0.274725
2019-11-26 00:00:00,0.406593,0.351648
2019-11-27 00:00:00,-0.170330,-0.269231
2019-11-29 00:00:00,-0.269231,-0.225275
2019-12-02 00:00:00,-0.373626,-0.098901
2019-12-03 00:00:00,0.478022,0.192308
2019-12-04 00:00:00,0.620879,0.609890
2019-12-05 00:00:00,0.395604,0.126374
2019-12-06 00:00:00,-0.796703,-0.714286
2019-12-09 00:00:00,0.109890,-0.159341
2019-12-10 00:00:00,-0.285714,-0.258242
2019-12-11 00:00:00,0.467033,0.109890
2019-12-12 00:00:00,-0.153846,-0.043956
2019-12-13 00:00:00,0.373626,0.357143
2019-12-16 00:00:00,-0.093407,-0.027473
2019-12-17 00:00:00,0.065934,0.087912
2019-12-18 00:00:00,0.527473,0.637363
2019-12-19 00:00:00,0.252747,0.148352
2019-12-20 00:00:00,0.054945,-0.137363
2019-12-23 00:00:00,-0.351648,-0.313187
2019-12-24 00:00:00,-0.032967,0.098901
2019-12-26 00:00:00,-0.241758,0.060440
2019-12-27 00:00:00,-0.401099,-0.554945
2019-12-30 00:00:00,0.467033,0.274725
2019-12-31 00:00:00,0.186813,-0.032967
2020-01-02 00:00:00,-0.840659,-0.653846
2020-01-03 00:00:00,0.115385,0.142857
2020-01-06 00:00:00,0.346154,0.131868
2020-01-07 00:00:00,0.686813,0.692308
2020-01-08 00:00:00,0.450549,0.346154
2020-01-09 00:00:00,-0.236264,-0.137363
2020-01-10 00:00:00,0.516484,0.417582
2020-01-13 00:00:00,-0.445055,-0.269231
2020-01-14 00:00:00,-0.225275,0.115385
2020-01-15 00:00:00,0.620879,0.357143
2020-01-16 00:00:00,0.346154,0.423077
2020-01-17 00:00:00,-0.192308,0.038462
2020-01-21 00:00:00,0.302198,0.263736
2020-01-22 00:00:00,-0.027473,-0.060440
2020-01-23 00:00:00,-0.203297,-0.082418
2020-01-24 00:00:00,-0.362637,-0.186813
2020-01-27 00:00:00,0.631868,0.472527
2020-01-28 00:00:00,0.060440,0.148352
2020-01-29 00:00:00,-0.016484,-0.021978
2020-01-30 00:00:00,-0.021978,0.093407
2020-01-31 00:00:00,0.500000,0.500000
2020-02-03 00:00:00,0.659341,0.412088
2020-02-04 00:00:00,-0.065934,-0.313187
2020-02-05 00:00:00,0.401099,0.604396
2020-02-06 00:00:00,-0.214286,-0.115385
2020-02-07 00:00:00,0.670330,0.593407
2020-02-10 00:00:00,-0.390110,-0.516484
2020-02-11 00:00:00,0.043956,-0.049451
2020-02-12 00:00:00,-0.016484,0.164835
2020-02-13 00:00:00,0.527473,0.571429
2020-02-14 00:00:00,0.461538,0.549451
2020-02-18 00:00:00,0.241758,0.082418
2020-02-19 00:00:00,-0.263736,-0.296703
2020-02-20 00:00:00,-0.318681,-0.131868
2020-02-21 00:00:00,-0.054945,0.137363
2020-02-24 00:00:00,0.730769,0.862637
2020-02-25 00:00:00,0.626374,0.642857
2020-02-26 00:00:00,0.274725,0.214286
2020-02-27 00:00:00,0.203297,0.159341
2020-02-28 00:00:00,-0.137363,-0.137363
2020-03-02 00:00:00,0.313187,0.384615
2020-03-03 00:00:00,0.021978,-0.142857
2020-03-04 00:00:00,0.829670,0.769231
2020-03-05 00:00:00,0.593407,0.609890
2020-03-06 00:00:00,0.884615,0.906593
2020-03-09 00:00:00,-0.357143,-0.368132
2020-03-10 00:00:00,0.785714,0.769231
2020-03-11 00:00:00,0.912088,0.862637
2020-03-12 00:00:00,-0.467033,-0.543956
2020-03-13 00:00:00,0.593407,0.681319
2020-03-16 00:00:00,0.164835,0.082418
2020-03-17 00:00:00,0.873626,0.747253
2020-03-18 00:00:00,-0.565934,-0.543956
2020-03-19 00:00:00,0.010989,0.071429
2020-03-20 00:00:00,0.708791,0.576923
2020-03-23 00:00:00,-0.824176,-0.780220
2020-03-24 00:00:00,-0.840659,-0.681319
2020-03-25 00:00:00,-0.615385,-0.428571
2020-03-26 00:00:00,0.593407,0.708791
2020-03-27 00:00:00,0.109890,0.010989
2020-03-30 00:00:00,-0.258242,-0.351648
2020-03-31 00:00:00,0.813187,0.791209
2020-04-01 00:00:00,-0.219780,-0.181319
2020-04-02 00:00:00,0.670330,0.637363
2020-04-03 00:00:00,-0.587912,-0.494505
2020-04-06 00:00:00,-0.802198,-0.791209
2020-04-07 00:00:00,-0.934066,-0.807692
2020-04-08 00:00:00,-0.219780,-0.098901
2020-04-09 00:00:00,0.505495,0.445055
2020-04-13 00:00:00,0.340659,0.208791
2020-04-14 00:00:00,0.934066,0.769231
2020-04-15 00:00:00,0.703297,0.565934
2020-04-16 00:00:00,-0.961538,-0.813187
2020-04-17 00:00:00,0.670330,0.631868
2020-04-20 00:00:00,0.131868,0.120879
2020-04-21 00:00:00,-0.175824,-0.346154
2020-04-22 00:00:00,-0.175824,-0.192308
2020-04-23 00:00:00,-0.181319,-0.219780
2020-04-24 00:00:00,-0.895604,-0.873626
2020-04-27 00:00:00,-0.609890,-0.604396
2020-04-28 00:00:00,-0.681319,-0.736264
2020-04-29 00:00:00,0.681319,0.637363
2020-04-30 00:00:00,0.741758,0.796703
2020-05-01 00:00:00,0.005495,-0.098901
2020-05-04 00:00:00,0.269231,0.241758
2020-05-05 00:00:00,0.296703,0.258242
2020-05-06 00:00:00,-0.153846,-0.269231
2020-05-07 00:00:00,-0.917582,-0.857143
2020-05-08 00:00:00,0.527473,0.516484
2020-05-11 00:00:00,0.615385,0.456044
2020-05-12 00:00:00,0.923077,0.796703
2020-05-13 00:00:00,-0.318681,-0.214286
2020-05-14 00:00:00,0.395604,0.307692
2020-05-15 00:00:00,-0.961538,-0.796703
2020-05-18 00:00:00,0.868132,0.857143
2020-05-19 00:00:00,-0.736264,-0.626374
2020-05-20 00:00:00,-0.071429,-0.032967
2020-05-21 00:00:00,0.741758,0.532967
2020-05-22 00:00:00,-0.950549,-0.818681
2020-05-26 00:00:00,-0.851648,-0.664835
2020-05-27 00:00:00,0.626374,0.620879
2020-05-28 00:00:00,0.956044,0.873626
2020-05-29 00:00:00,-0.631868,-0.461538
2020-06-01 00:00:00,-0.631868,-0.516484
2020-06-02 00:00:00,-0.692308,-0.615385
2020-06-03 00:00:00,-0.714286,-0.417582
2020-06-04 00:00:00,-0.461538,-0.395604
2020-06-05 00:00:00,0.010989,-0.208791
2020-06-08 00:00:00,-0.274725,0.181319
2020-06-09 00:00:00,-0.269231,0.087912
2020-06-10 00:00:00,-0.423077,0.038462
2020-06-11 00:00:00,0.472527,-0.043956
2020-06-12 00:00:00,-0.005495,-0.010989
2020-06-15 00:00:00,0.637363,0.214286
2020-06-16 00:00:00,-0.489011,0.027473
2020-06-17 00:00:00,-0.016484,-0.197802
2020-06-18 00:00:00,-0.659341,-0.263736
2020-06-19 00:00:00,0.593407,0.681319
2020-06-22 00:00:00,0.285714,0.395604
2020-06-23 00:00:00,-0.395604,0.027473
2020-06-24 00:00:00,0.285714,-0.181319
2020-06-25 00:00:00,-0.445055,-0.181319
2020-06-26 00:00:00,0.186813,0.164835
2020-06-29 00:00:00,0.730769,0.247253
2020-06-30 00:00:00,0.109890,0.532967
2020-07-01 00:00:00,0.406593,0.197802
2020-07-02 00:00:00,0.609890,0.719780
2020-07-06 00:00:00,-0.434066,0.109890
2020-07-07 00:00:00,0.769231,0.714286
2020-07-08 00:00:00,0.175824,0.538462
2020-07-09 00:00:00,-0.197802,-0.439560
2020-07-10 00:00:00,-0.752747,-0.703297
2020-07-13 00:00:00,0.181319,-0.181319
2020-07-14 00:00:00,0.351648,-0.131868
2020-07-15 00:00:00,-0.527473,-0.554945
2020-07-16 00:00:00,-0.307692,0.175824
2020-07-17 00:00:00,0.412088,0.829670
2020-07-20 00:00:00,-0.247253,-0.604396
2020-07-21 00:00:00,-0.054945,0.362637
2020-07-22 00:00:00,-0.774725,-0.708791
2020-07-23 00:00:00,-0.489011,-0.170330
2020-07-24 00:00:00,0.373626,0.752747
2020-07-27 00:00:00,-0.615385,-0.148352
2020-07-28 00:00:00,0.120879,-0.241758
2020-07-29 00:00:00,0.384615,0.510989
2020-07-30 00:00:00,0.615385,0.769231
2020-07-31 00:00:00,0.472527,0.318681
2020-08-03 00:00:00,-0.357143,-0.010989
2020-08-04 00:00:00,0.159341,-0.291209
2020-08-05 00:00:00,0.576923,0.758242
2020-08-06 00:00:00,-0.230769,-0.587912
2020-08-07 00:00:00,-0.104396,-0.335165
2020-08-10 00:00:00,0.071429,-0.516484
2020-08-11 00:00:00,0.098901,0.335165
2020-08-12 00:00:00,0.186813,0.681319
2020-08-13 00:00:00,0.252747,-0.302198
2020-08-14 00:00:00,0.054945,0.593407
2020-08-17 00:00:00,0.208791,0.549451
2020-08-18 00:00:00,0.439560,-0.120879
2020-08-19 00:00:00,0.203297,0.626374
2020-08-20 00:00:00,0.489011,0.296703
2020-08-21 00:00:00,0.087912,-0.362637
2020-08-24 00:00:00,0.549451,0.527473
2020-08-25 00:00:00,0.890110,0.923077
2020-08-26 00:00:00,-0.307692,-0.395604
2020-08-27 00:00:00,0.109890,0.000000
2020-08-28 00:00:00,0.258242,0.412088
2020-08-31 00:00:00,0.571429,0.379121
2020-09-01 00:00:00,-0.115385,-0.087912
2020-09-02 00:00:00,-0.769231,-0.714286
2020-09-03 00:00:00,-0.450549,-0.412088
2020-09-04 00:00:00,-0.076923,-0.131868
2020-09-08 00:00:00,0.417582,0.505495
2020-09-09 00:00:00,-0.005495,-0.126374
2020-09-10 00:00:00,-0.417582,-0.197802
2020-09-11 00:00:00,0.252747,0.065934
2020-09-14 00:00:00,0.730769,0.609890
2020-09-15 00:00:00,-0.714286,-0.653846
2020-09-16 00:00:00,-0.390110,-0.434066
2020-09-17 00:00:00,-0.324176,-0.307692
2020-09-18 00:00:00,-0.005495,0.175824
2020-09-21 00:00:00,0.708791,0.697802
2020-09-22 00:00:00,0.065934,0.043956
2020-09-23 00:00:00,0.197802,0.115385
2020-09-24 00:00:00,0.263736,0.467033
2020-09-25 00:00:00,0.131868,-0.010989
2020-09-28 00:00:00,-0.115385,-0.186813
2020-09-29 00:00:00,0.142857,0.324176
2020-09-30 00:00:00,0.510989,0.164835
2020-10-01 00:00:00,-0.445055,-0.208791
2020-10-02 00:00:00,-0.219780,-0.461538
2020-10-05 00:00:00,-0.318681,-0.076923
2020-10-06 00:00:00,0.675824,0.549451
2020-10-07 00:00:00,0.225275,0.071429
2020-10-08 00:00:00,0.120879,-0.087912
2020-10-09 00:00:00,0.472527,0.192308
2020-10-12 00:00:00,0.247253,0.197802
2020-10-13 00:00:00,-0.384615,-0.252747
2020-10-14 00:00:00,-0.186813,0.065934
2020-10-15 00:00:00,-0.115385,0.357143
2020-10-16 00:00:00,0.197802,0.225275
2020-10-19 00:00:00,0.071429,-0.093407
2020-10-20 00:00:00,-0.060440,-0.192308
2020-10-21 00:00:00,-0.159341,0.098901
2020-10-22 00:00:00,0.258242,0.467033
2020-10-23 00:00:00,-0.351648,-0.104396
2020-10-26 00:00:00,0.000000,-0.137363
2020-10-27 00:00:00,-0.401099,-0.181319
2020-10-28 00:00:00,0.390110,0.137363
2020-10-29 00:00:00,-0.686813,-0.593407
2020-10-30 00:00:00,-0.038462,-0.027473
2020-11-02 00:00:00,0.939560,0.769231
2020-11-03 00:00:00,-0.390110,-0.082418
2020-11-04 00:00:00,0.346154,0.362637
2020-11-05 00:00:00,0.351648,0.192308
2020-11-06 00:00:00,-0.197802,0.082418
2020-11-09 00:00:00,-0.302198,-0.087912
2020-11-10 00:00:00,-0.060440,0.203297
2020-11-11 00:00:00,-0.478022,-0.230769
2020-11-12 00:00:00,0.368132,0.247253
2020-11-13 00:00:00,0.521978,0.208791
2020-11-16 00:00:00,-0.027473,-0.137363
2020-11-17 00:00:00,-0.032967,-0.126374
2020-11-18 00:00:00,-0.076923,-0.131868
2020-11-19 00:00:00,-0.461538,-0.379121
2020-11-20 00:00:00,0.648352,0.395604
2020-11-23 00:00:00,0.890110,0.478022
2020-11-24 00:00:00,-0.604396,-0.197802
2020-11-25 00:00:00,-0.390110,0.109890
2020-11-27 00:00:00,-0.730769,-0.269231
2020-11-30 00:00:00,-0.236264,-0.027473
2020-12-01 00:00:00,0.274725,-0.005495
2020-12-02 00:00:00,0.032967,-0.329670
2020-12-03 00:00:00,0.791209,0.340659
2020-12-04 00:00:00,-0.527473,-0.230769
2020-12-07 00:00:00,0.142857,-0.076923
2020-12-08 00:00:00,0.159341,-0.181319
2020-12-09 00:00:00,0.483516,0.000000
2020-12-10 00:00:00,-0.642857,-0.208791
2020-12-11 00:00:00,-0.247253,0.071429
2020-12-14 00:00:00,0.675824,0.120879
2020-12-15 00:00:00,-0.401099,-0.159341
2020-12-16 00:00:00,-0.065934,0.120879
2020-12-17 00:00:00,-0.686813,-0.236264
2020-12-18 00:00:00,0.000000,0.131868
2020-12-21 00:00:00,0.005495,0.412088
2020-12-22 00:00:00,0.423077,0.000000
2020-12-23 00:00:00,-0.615385,-0.219780
2020-12-24 00:00:00,-0.181319,0.302198
2020-12-28 00:00:00,-0.736264,-0.313187
2020-12-29 00:00:00,0.439560,-0.005495
2020-12-30 00:00:00,-0.225275,0.093407
2020-12-31 00:00:00,-0.445055,-0.675824
2021-01-04 00:00:00,0.741758,0.434066
2021-01-05 00:00:00,0.686813,0.423077
2021-01-06 00:00:00,0.395604,0.494505
2021-01-07 00:00:00,0.038462,0.324176
2021-01-08 00:00:00,0.258242,-0.203297
2021-01-11 00:00:00,0.560440,0.065934
2021-01-12 00:00:00,-0.697802,-0.038462
2021-01-13 00:00:00,0.791209,0.258242
2021-01-14 00:00:00,-0.670330,-0.159341
2021-01-15 00:00:00,0.236264,0.164835
2021-01-19 00:00:00,-0.137363,0.252747
2021-01-20 00:00:00,-0.340659,0.181319
2021-01-21 00:00:00,-0.010989,0.230769
2021-01-22 00:00:00,-0.505495,-0.148352
2021-01-25 00:00:00,-0.252747,0.142857
2021-01-26 00:00:00,-0.324176,-0.593407
2021-01-27 00:00:00,0.296703,0.093407
2021-01-28 00:00:00,-0.505495,-0.060440
2021-01-29 00:00:00,0.417582,0.560440
2021-02-01 00:00:00,0.401099,0.461538
2021-02-02 00:00:00,0.554945,0.049451
2021-02-03 00:00:00,0.818681,0.664835
2021-02-04 00:00:00,0.076923,0.131868
2021-02-05 00:00:00,0.686813,0.126374
2021-02-08 00:00:00,-0.335165,0.016484
2021-02-09 00:00:00,-0.329670,-0.593407
2021-02-10 00:00:00,0.186813,0.703297
2021-02-11 00:00:00,0.532967,0.153846
2021-02-12 00:00:00,0.538462,0.225275
2021-02-16 00:00:00,0.032967,-0.395604
2021-02-17 00:00:00,-0.598901,-0.236264
2021-02-18 00:00:00,0.571429,0.170330
2021-02-19 00:00:00,-0.071429,-0.549451
2021-02-22 00:00:00,0.076923,-0.285714
2021-02-23 00:00:00,0.857143,0.489011
2021-02-24 00:00:00,-0.554945,-0.510989
2021-02-25 00:00:00,-0.071429,0.192308
2021-02-26 00:00:00,0.857143,0.697802
2021-03-01 00:00:00,-0.714286,-0.752747
2021-03-02 00:00:00,0.219780,-0.164835
2021-03-03 00:00:00,-0.175824,-0.329670
2021-03-04 00:00:00,0.675824,0.423077
2021-03-05 00:00:00,0.598901,0.565934
2021-03-08 00:00:00,-0.565934,-0.450549
2021-03-09 00:00:00,0.736264,0.686813
2021-03-10 00:00:00,0.214286,0.192308
2021-03-11 00:00:00,0.543956,0.659341
2021-03-12 00:00:00,-0.384615,-0.428571
2021-03-15 00:00:00,-0.719780,-0.472527
2021-03-16 00:00:00,0.565934,0.302198
2021-03-17 00:00:00,-0.109890,0.181319
2021-03-18 00:00:00,-0.439560,-0.560440
2021-03-19 00:00:00,-0.730769,-0.549451
2021-03-22 00:00:00,-0.884615,-0.686813
2021-03-23 00:00:00,0.115385,0.098901
2021-03-24 00:00:00,0.653846,0.719780
2021-03-25 00:00:00,0.368132,0.274725
2021-03-26 00:00:00,-0.159341,0.318681
2021-03-29 00:00:00,0.351648,0.153846
2021-03-30 00:00:00,-0.532967,-0.505495
2021-03-31 00:00:00,-0.005495,-0.510989
2021-04-01 00:00:00,-0.098901,0.131868
2021-04-05 00:00:00,-0.505495,-0.340659
2021-04-06 00:00:00,0.263736,0.104396
2021-04-07 00:00:00,-0.472527,-0.494505
2021-04-08 00:00:00,0.263736,0.554945
2021-04-09 00:00:00,-0.131868,0.494505
2021-04-12 00:00:00,-0.478022,-0.527473
2021-04-13 00:00:00,0.324176,0.098901
2021-04-14 00:00:00,-0.587912,-0.186813
2021-04-15 00:00:00,-0.307692,0.302198
2021-04-16 00:00:00,-0.153846,-0.131868
2021-04-19 00:00:00,-0.653846,-0.005495
2021-04-20 00:00:00,0.263736,-0.126374
2021-04-21 00:00:00,-0.538462,-0.197802
2021-04-22 00:00:00,0.329670,0.120879
2021-04-23 00:00:00,-0.104396,-0.417582
2021-04-26 00:00:00,0.901099,0.329670
2021-04-27 00:00:00,0.170330,-0.395604
2021-04-28 00:00:00,0.653846,0.489011
2021-04-29 00:00:00,-0.642857,-0.076923
2021-04-30 00:00:00,0.236264,-0.153846
2021-05-03 00:00:00,0.423077,0.137363
2021-05-04 00:00:00,0.456044,0.137363
2021-05-05 00:00:00,0.115385,0.274725
2021-05-06 00:00:00,0.115385,-0.203297
2021-05-07 00:00:00,0.423077,0.307692
2021-05-10 00:00:00,-0.846154,-0.412088
2021-05-11 00:00:00,0.434066,0.186813
2021-05-12 00:00:00,0.181319,0.269231
2021-05-13 00:00:00,-0.126374,-0.428571
2021-05-14 00:00:00,0.450549,-0.043956
2021-05-17 00:00:00,-0.505495,-0.120879
2021-05-18 00:00:00,-0.543956,0.065934
2021-05-19 00:00:00,-0.686813,-0.109890
2021-05-20 00:00:00,0.412088,0.186813
2021-05-21 00:00:00,-0.247253,-0.247253
2021-05-24 00:00:00,-0.620879,-0.214286
2021-05-25 00:00:00,-0.406593,-0.478022
2021-05-26 00:00:00,0.329670,0.302198
2021-05-27 00:00:00,0.170330,0.307692
2021-05-28 00:00:00,0.049451,-0.054945
2021-06-01 00:00:00,-0.010989,-0.054945
2021-06-02 00:00:00,0.516484,0.197802
2021-06-03 00:00:00,-0.692308,-0.313187
2021-06-04 00:00:00,-0.373626,-0.153846
2021-06-07 00:00:00,-0.510989,-0.675824
2021-06-08 00:00:00,-0.461538,-0.208791
2021-06-09 00:00:00,-0.082418,0.016484
2021-06-10 00:00:00,-0.340659,-0.521978
2021-06-11 00:00:00,0.148352,0.060440
2021-06-14 00:00:00,-0.076923,0.104396
2021-06-15 00:00:00,-0.313187,-0.653846
2021-06-16 00:00:00,-0.186813,-0.208791
2021-06-17 00:00:00,0.153846,0.247253
2021-06-18 00:00:00,-0.560440,-0.428571
2021-06-21 00:00:00,0.351648,0.054945
2021-06-22 00:00:00,0.263736,-0.021978
2021-06-23 00:00:00,0.439560,0.516484
2021-06-24 00:00:00,-0.109890,-0.489011
2021-06-25 00:00:00,0.098901,0.390110
2021-06-28 00:00:00,0.412088,0.637363
2021-06-29 00:00:00,-0.615385,-0.868132
2021-06-30 00:00:00,0.131868,-0.131868
2021-07-01 00:00:00,0.373626,0.620879
2021-07-02 00:00:00,0.043956,0.307692
2021-07-06 00:00:00,0.071429,0.159341
2021-07-07 00:00:00,-0.005495,0.027473
2021-07-08 00:00:00,-0.291209,-0.434066
2021-07-09 00:00:00,0.027473,0.263736
2021-07-12 00:00:00,0.362637,0.318681
2021-07-13 00:00:00,0.010989,0.170330
2021-07-14 00:00:00,-0.192308,0.016484
2021-07-15 00:00:00,0.423077,0.686813
2021-07-16 00:00:00,0.450549,0.478022
2021-07-19 00:00:00,-0.697802,-0.516484
2021-07-20 00:00:00,-0.208791,-0.521978
2021-07-21 00:00:00,0.670330,0.730769
2021-07-22 00:00:00,0.186813,0.587912
2021-07-23 00:00:00,-0.406593,-0.412088
2021-07-26 00:00:00,0.093407,0.153846
2021-07-27 00:00:00,-0.049451,-0.214286
2021-07-28 00:00:00,-0.785714,-0.813187
2021-07-29 00:00:00,0.549451,0.478022
2021-07-30 00:00:00,0.329670,0.456044
2021-08-02 00:00:00,-0.208791,-0.087912
2021-08-03 00:00:00,0.780220,0.642857
2021-08-04 00:00:00,-0.500000,-0.450549
2021-08-05 00:00:00,-0.604396,-0.516484
2021-08-06 00:00:00,0.565934,0.576923
2021-08-09 00:00:00,-0.807692,-0.697802
2021-08-10 00:00:00,-0.879121,-0.829670
2021-08-11 00:00:00,0.686813,0.725275
2021-08-12 00:00:00,0.203297,0.351648
2021-08-13 00:00:00,0.280220,0.329670
2021-08-16 00:00:00,0.252747,0.258242
2021-08-17 00:00:00,-0.021978,-0.071429
2021-08-18 00:00:00,0.802198,0.719780
2021-08-19 00:00:00,0.346154,0.302198
2021-08-20 00:00:00,-0.225275,-0.296703
2021-08-23 00:00:00,-0.527473,-0.532967
2021-08-24 00:00:00,-0.401099,-0.357143
2021-08-25 00:00:00,0.005495,0.071429
2021-08-26 00:00:00,-0.456044,-0.576923
2021-08-27 00:00:00,0.758242,0.763736
2021-08-30 00:00:00,-0.186813,-0.131868
2021-08-31 00:00:00,0.401099,0.401099
2021-09-01 00:00:00,-0.384615,-0.346154
2021-09-02 00:00:00,0.489011,0.461538
2021-09-03 00:00:00,0.631868,0.538462
2021-09-07 00:00:00,0.214286,0.247253
2021-09-08 00:00:00,-0.395604,-0.615385
2021-09-09 00:00:00,-0.560440,-0.494505
2021-09-10 00:00:00,-0.791209,-0.730769
2021-09-13 00:00:00,0.565934,0.379121
2021-09-14 00:00:00,-0.373626,-0.263736
2021-09-15 00:00:00,0.467033,0.560440
2021-09-16 00:00:00,-0.324176,-0.401099
2021-09-17 00:00:00,-0.038462,0.010989
2021-09-20 00:00:00,-0.126374,-0.137363
2021-09-21 00:00:00,-0.258242,-0.346154
2021-09-22 00:00:00,-0.500000,-0.467033
2021-09-23 00:00:00,0.000000,-0.032967
2021-09-24 00:00:00,-0.730769,-0.670330
2021-09-27 00:00:00,-0.626374,-0.802198
2021-09-28 00:00:00,0.230769,0.126374
2021-09-29 00:00:00,-0.148352,0.054945
2021-09-30 00:00:00,-0.186813,-0.302198
2021-10-01 00:00:00,-0.313187,-0.456044
2021-10-04 00:00:00,-0.010989,0.137363
2021-10-05 00:00:00,-0.175824,-0.087912
2021-10-06 00:00:00,0.010989,0.043956
2021-10-07 00:00:00,0.296703,0.060440
2021-10-08 00:00:00,-0.076923,0.076923
2021-10-11 00:00:00,0.032967,0.313187
2021-10-12 00:00:00,-0.538462,-0.489011
2021-10-13 00:00:00,0.087912,-0.296703
2021-10-14 00:00:00,0.423077,0.247253
2021-10-15 00:00:00,0.351648,-0.005495
2021-10-18 00:00:00,0.434066,0.126374
2021-10-19 00:00:00,-0.071429,0.203297
2021-10-20 00:00:00,-0.010989,-0.296703
2021-10-21 00:00:00,-0.203297,0.126374
2021-10-22 00:00:00,0.489011,0.164835
2021-10-25 00:00:00,-0.175824,-0.335165
2021-10-26 00:00:00,-0.428571,-0.653846
2021-10-27 00:00:00,0.461538,0.412088
2021-10-28 00:00:00,-0.065934,-0.340659
2021-10-29 00:00:00,0.340659,0.417582
2021-11-01 00:00:00,-0.521978,-0.494505
2021-11-02 00:00:00,0.445055,0.472527
2021-11-03 00:00:00,0.005495,0.016484
2021-11-04 00:00:00,-0.115385,-0.263736
2021-11-05 00:00:00,0.065934,-0.351648
2021-11-08 00:00:00,-0.406593,-0.620879
2021-11-09 00:00:00,-0.560440,-0.285714
2021-11-10 00:00:00,0.642857,0.164835
2021-11-11 00:00:00,0.049451,0.489011
2021-11-12 00:00:00,0.241758,0.241758
2021-11-15 00:00:00,0.428571,0.637363
2021-11-16 00:00:00,-0.521978,-0.241758
2021-11-17 00:00:00,-0.027473,0.395604
2021-11-18 00:00:00,-0.115385,0.192308
2021-11-19 00:00:00,0.186813,-0.098901
2021-11-22 00:00:00,0.104396,0.027473
2021-11-23 00:00:00,0.340659,0.181319
2021-11-24 00:00:00,-0.648352,-0.296703
2021-11-26 00:00:00,0.659341,0.752747
2021-11-29 00:00:00,0.076923,0.032967
2021-11-30 00:00:00,-0.142857,-0.318681
2021-12-01 00:00:00,-0.159341,-0.406593
2021-12-02 00:00:00,-0.362637,-0.153846
2021-12-03 00:00:00,-0.296703,-0.313187
2021-12-06 00:00:00,0.329670,0.362637
2021-12-07 00:00:00,-0.159341,0.197802
2021-12-08 00:00:00,-0.560440,-0.357143
2021-12-09 00:00:00,0.609890,0.802198
2021-12-10 00:00:00,-0.587912,-0.197802
2021-12-13 00:00:00,-0.142857,-0.269231
2021-12-14 00:00:00,0.082418,0.598901
2021-12-15 00:00:00,-0.225275,-0.467033
2021-12-16 00:00:00,-0.648352,-0.247253
2021-12-17 00:00:00,-0.137363,0.247253
2021-12-20 00:00:00,0.247253,-0.087912
2021-12-21 00:00:00,0.467033,0.483516
2021-12-22 00:00:00,0.032967,-0.093407
2021-12-23 00:00:00,0.659341,0.489011
2021-12-27 00:00:00,0.021978,-0.027473
2021-12-28 00:00:00,0.390110,0.538462
2021-12-29 00:00:00,-0.703297,-0.291209
2021-12-30 00:00:00,-0.472527,-0.549451
2021-12-31 00:00:00,0.060440,-0.351648
2022-01-03 00:00:00,-0.489011,-0.450549
2022-01-04 00:00:00,-0.214286,-0.065934
2022-01-05 00:00:00,-0.285714,-0.500000
2022-01-06 00:00:00,0.131868,0.142857
2022-01-07 00:00:00,-0.247253,-0.225275
2022-01-10 00:00:00,0.038462,-0.505495
2022-01-11 00:00:00,0.390110,0.032967
2022-01-12 00:00:00,-0.406593,-0.170330
2022-01-13 00:00:00,0.340659,0.142857
2022-01-14 00:00:00,0.258242,0.406593
2022-01-18 00:00:00,0.351648,0.423077
2022-01-19 00:00:00,0.274725,0.401099
2022-01-20 00:00:00,0.538462,0.445055
2022-01-21 00:00:00,-0.307692,-0.357143
2022-01-24 00:00:00,0.500000,0.582418
2022-01-25 00:00:00,-0.241758,-0.153846
2022-01-26 00:00:00,0.714286,0.549451
2022-01-27 00:00:00,-0.736264,-0.670330
2022-01-28 00:00:00,-0.730769,-0.758242
2022-01-31 00:00:00,-0.131868,-0.016484
2022-02-01 00:00:00,0.390110,0.263736
2022-02-02 00:00:00,0.598901,0.730769
2022-02-03 00:00:00,-0.252747,-0.417582
2022-02-04 00:00:00,0.472527,0.664835
2022-02-07 00:00:00,-0.587912,-0.670330
2022-02-08 00:00:00,-0.593407,-0.758242
2022-02-09 00:00:00,0.598901,0.752747
2022-02-10 00:00:00,0.494505,0.659341
2022-02-11 00:00:00,-0.379121,-0.428571
2022-02-14 00:00:00,-0.796703,-0.780220
2022-02-15 00:00:00,0.115385,0.329670
2022-02-16 00:00:00,0.686813,0.758242
2022-02-17 00:00:00,0.708791,0.637363
2022-02-18 00:00:00,0.324176,0.307692
2022-02-22 00:00:00,0.934066,0.857143
2022-02-23 00:00:00,-0.884615,-0.862637
2022-02-24 00:00:00,0.313187,0.384615
2022-02-25 00:00:00,-0.065934,0.021978
2022-02-28 00:00:00,0.434066,0.478022
2022-03-01 00:00:00,-0.159341,-0.164835
2022-03-02 00:00:00,0.642857,0.769231
2022-03-03 00:00:00,0.565934,0.686813
2022-03-04 00:00:00,0.807692,0.791209
2022-03-07 00:00:00,-0.093407,-0.043956
2022-03-08 00:00:00,-0.774725,-0.763736
2022-03-09 00:00:00,0.401099,0.395604
2022-03-10 00:00:00,0.615385,0.631868
2022-03-11 00:00:00,0.296703,0.258242
