date,price,mom_short,mom_long,accel,buy_signal,sell_signal,signal,buy_exec,sell_exec,position
2023-03-20,379.9331359863,-0.023077532532028044,,0.021331251418525987,False,False,0,False,False,0
2023-03-21,384.9217834473,0.005414725822353361,,0.0034751060150570723,False,False,0,False,False,0
2023-03-22,378.3603210449,-0.013408930989800005,,-0.030238056372896338,False,False,0,False,False,0
2023-03-23,379.3830566406,0.007912492552383021,,0.019892608250317245,False,False,0,False,False,0
2023-03-24,381.8727111816,0.028987936451111196,,0.0038415117316557,False,False,0,False,False,0
2023-03-27,382.5866394043,0.0322820947035245,,-0.0046731384841454116,False,False,0,False,False,0
2023-03-28,381.7279052734,0.013639994334446293,,-0.004114870505168788,False,False,0,False,False,0
2023-03-29,387.2762451172,0.034344133666488474,,0.016677256028923004,False,False,0,False,False,0
2023-03-30,389.5439147949,0.02278961171192151,,-0.008591829631592773,False,False,0,False,False,0
2023-03-31,395.0343322754,0.04854716741831844,,0.00815771725572123,False,False,0,False,False,0
2023-04-03,396.539642334,0.04278073743576538,,-0.010192734270423998,False,False,0,False,False,0
2023-04-04,394.339630127,0.024172389612246548,,-0.009366811825908705,False,False,0,False,False,0
2023-04-05,393.3071289062,0.03874383328574904,,0.002941735124124989,False,False,0,False,False,0
2023-04-06,394.8413391113,0.039937612870208916,,0.006514944161274627,False,False,0,False,False,0
2023-04-10,395.2466125488,0.03442256937591104,,-0.002867311347102053,False,False,0,False,False,0
2023-04-11,395.3528137207,0.03282342966491214,,-0.000757234700846432,False,False,0,False,False,0
2023-04-12,393.7413330078,0.030986113541408677,,-0.004353046917673353,False,False,0,False,False,0
2023-04-13,398.9712524414,0.029751115215408852,,0.017279573826426642,False,False,0,False,False,0
2023-04-14,397.996673584,0.021467041879871473,,-0.015640904641130327,False,False,0,False,False,0
2023-04-17,399.4247741699,0.01105276924852383,,0.006027517959910966,False,False,0,False,False,0
2023-04-18,399.6852722168,0.007901401202092373,,-0.002929829685507812,False,False,0,False,False,0
2023-04-19,399.617767334,0.01329596520063081,,-0.0008208797809388102,False,False,0,False,False,0
2023-04-20,397.4370727539,0.010445808877687313,,-0.005302985197356946,False,False,0,False,False,0
2023-04-21,397.7458190918,0.007329144692632461,,0.006248436299163274,False,False,0,False,False,0
2023-04-24,398.160736084,0.007345877611337315,,0.00026608575665765244,False,False,0,False,False,0
2023-04-25,391.840423584,-0.008923891312987209,,-0.01704373654387581,False,False,0,False,False,0
2023-04-26,390.1806945801,-0.009084227228289166,,0.011756386091349214,False,False,0,False,False,0
2023-04-27,397.948425293,-0.002566953078499523,,0.02395718389151824,False,False,0,False,False,0
2023-04-28,401.3450317383,0.008377838205056776,,-0.01121338750736367,False,False,0,False,False,0
2023-05-01,400.9397277832,0.0037856637041437935,,-0.009509447824558315,False,False,0,False,False,0
2023-05-02,396.4335021973,-0.008169102922045646,,-0.010292421810784269,False,False,0,False,False,0
2023-05-03,393.7123718262,-0.014887886626405944,,0.004415103140890331,False,False,0,False,False,0
2023-05-04,390.9237060547,-0.01652419825889151,,-0.00022051312548221347,False,False,0,False,False,0
2023-05-05,398.160736084,0.0010426274971324645,,0.025451573687672813,False,False,0,False,False,0
2023-05-08,398.2668762207,0.0002665405761641537,,-0.018076826920334632,False,False,0,False,False,0
2023-05-09,396.5203552246,0.01187270280380659,,-0.004661487395265063,False,False,0,False,False,0
2023-05-10,398.3729858398,0.020778765523925102,,0.00905628658382529,False,False,0,False,False,0
2023-05-11,397.6782836914,-0.0006790662227151856,,-0.0064067105752405595,False,False,0,False,False,0
2023-05-12,397.1571960449,-0.010489323498799052,,0.00043418696319275085,False,False,0,False,False,0
2023-05-15,398.5274047852,-0.006034845513954501,,0.004755287436370104,False,False,0,False,False,0
2023-05-16,395.8641357422,-0.0014372541980369746,,-0.010149308479711294,False,False,0,False,False,0
2023-05-17,400.6696166992,0.01751656725257167,,0.018771333275581448,False,False,0,False,False,0
2023-05-18,404.529296875,0.034211745489115764,,-0.002479156339546762,False,False,0,False,False,0
2023-05-19,403.9407043457,0.014412312504961555,,-0.01104303753302549,False,False,0,False,False,0
2023-05-22,404.1047058105,0.014551693341110727,,0.0018619868999687483,False,False,0,False,False,0
2023-05-23,399.569519043,0.007660388174123511,,-0.011692173398401451,False,False,0,False,False,0
2023-05-24,396.6747436523,-0.004272057405646734,,0.004015146171042261,False,False,0,False,False,0
2023-05-25,400.1098937988,0.006095897898425129,,0.01589369030860155,False,False,0,False,False,0
2023-05-26,405.2915649414,0.020274559402098546,,0.004244893162794305,False,False,0,False,False,0
2023-05-30,405.4459838867,0.017211390302618312,,-0.012486543166783548,False,False,0,False,False,0
2023-05-31,403.1976928711,0.0183559338699002,,-0.005941595812949174,False,False,0,False,False,0
2023-06-01,407.0284729004,0.01574595177196869,,0.015016807610368055,False,False,0,False,False,0
2023-06-02,412.9146118164,0.020516659279917526,,0.00490153326633358,False,False,0,False,False,0
2023-06-05,412.1233520508,0.020054606952752074,,-0.016275797368139777,False,False,0,False,False,0
2023-06-06,413.0207519531,0.021823821378558428,,0.004093253652940554,False,False,0,False,False,0
2023-06-07,411.592590332,0.02964623649515019,,-0.005638972707616041,False,False,0,False,False,0
2023-06-08,414.0821838379,0.042947806431410385,,0.009494300990710691,False,False,0,False,False,0
2023-06-09,414.8251037598,0.03611775080553947,,-0.004237935253529557,False,False,0,False,False,0
2023-06-12,418.5883789062,0.032281326287491474,,0.007238524270617219,False,False,0,False,False,0
2023-06-13,421.3480834961,0.03847163770533513,,-0.0024598072308918972,False,False,0,False,False,0
2023-06-14,421.8498535156,0.045222458673811694,,-0.005381086262316259,False,False,0,False,False,0
2023-06-15,427.0798034668,0.048087748149216125,,0.011131276117295918,False,False,0,False,False,0
2023-06-16,425.6250610352,0.030317999769908788,,-0.01573350458837819,False,False,0,False,False,0
2023-06-20,423.4168701172,0.027034499582453186,,-0.0017895491762880411,False,False,0,False,False,0
2023-06-21,421.2474060059,0.01972248523960829,,6.47394975512583e-05,False,False,0,False,False,0
2023-06-22,422.7679748535,0.026789504058633007,,0.008740060454253573,False,False,0,False,False,0
2023-06-23,419.5718078613,0.013170220326236937,,-0.011192001560710096,False,False,0,False,False,0
2023-06-26,417.8575744629,0.007283648834865986,,0.0034947769874955625,False,False,0,False,False,0
2023-06-27,422.438659668,0.009156204223016218,,0.014997651150138402,False,False,0,False,False,0
2023-06-28,422.651763916,0.003089293110012825,,-0.010399273732045522,False,False,0,False,False,0
2023-06-29,424.3176269531,0.005832841585182713,,0.0034293733258570214,False,False,0,False,False,0
2023-06-30,429.3248291016,0.00524292067573473,,0.007797806732678048,False,False,0,False,False,0
2023-07-03,429.8187866211,0.009804873094844346,,-0.01058163125982059,False,False,0,False,False,0
2023-07-05,429.1795654297,0.013518196485461154,,-0.00263817820478085,False,False,0,False,False,0
2023-07-06,425.8188171387,0.010793620119517122,,-0.00637316025900958,False,False,0,False,False,0
2023-07-07,424.7436523438,,,,False,False,0,False,False,0
2023-07-10,425.8188171387,,,0.005056255859525294,False,False,0,False,False,0
2023-07-11,428.530670166,,,0.003820239278965687,False,False,0,False,False,0
2023-07-12,431.9785766602,,,0.001665317614991224,False,False,0,False,False,0
2023-07-13,435.4071044922,,,-0.00010821494478641114,False,False,0,False,False,0
2023-07-14,435.135925293,,,-0.008528481490520434,False,False,0,False,False,0
2023-07-17,436.6468200684,,,0.004089233663316705,False,False,0,False,False,0
2023-07-18,439.8913879395,,,0.003936952527987536,False,False,0,False,False,0
2023-07-19,440.8695373535,,,-0.005182027414687873,False,False,0,False,False,0
2023-07-20,437.9446105957,0.028078498634926063,,-0.00887770262637222,False,False,0,False,False,0
2023-07-21,437.9446105957,0.03060662656468871,,0.006656555461343139,False,False,0,False,False,0
2023-07-24,439.9010620117,0.032535898645766004,,0.00445740001083994,False,False,0,False,False,0
2023-07-25,441.1020507812,0.02891394521698043,,-0.0017309862308971802,False,False,0,False,False,0
2023-07-26,441.1698303223,0.02105390813537955,,-0.0025727660378240813,False,False,0,False,False,0
2023-07-27,438.2448425293,0.006496289572905489,,-0.006805796425659594,False,False,0,False,False,0
2023-07-28,442.5354003906,0.016862007913369226,,0.016394855412417364,False,False,0,False,False,0
2023-07-31,443.3780517578,0.015298119818251799,,-0.007840372772264459,False,False,0,False,False,0
